_id,Date,Time,Open,Close,Highest,Lowest,Volume
65a6ab8583eef1493513df3f,2024-01-16,21:45:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab8983eef1493513df40,2024-01-16,21:45:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab8e83eef1493513df41,2024-01-16,21:45:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab8e0506621239a23cc9,2024-01-16,21:45:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab9383eef1493513df42,2024-01-16,21:45:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab930506621239a23cca,2024-01-16,21:45:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab9883eef1493513df43,2024-01-16,21:45:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab980506621239a23ccb,2024-01-16,21:45:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab9d83eef1493513df44,2024-01-16,21:45:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ab9d0506621239a23ccc,2024-01-16,21:45:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6aba283eef1493513df45,2024-01-16,21:45:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6aba20506621239a23ccd,2024-01-16,21:45:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6aba783eef1493513df46,2024-01-16,21:45:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6aba70506621239a23cce,2024-01-16,21:45:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6abac83eef1493513df47,2024-01-16,21:45:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6abac0506621239a23ccf,2024-01-16,21:45:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6abb183eef1493513df48,2024-01-16,21:45:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6abb10506621239a23cd0,2024-01-16,21:45:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6abb683eef1493513df49,2024-01-16,21:45:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6abb60506621239a23cd1,2024-01-16,21:45:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6abbb83eef1493513df4a,2024-01-16,21:45:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6abbb0506621239a23cd2,2024-01-16,21:45:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6abc083eef1493513df4b,2024-01-16,21:46:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6abc00506621239a23cd3,2024-01-16,21:46:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6abc583eef1493513df4c,2024-01-16,21:46:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6abc50506621239a23cd4,2024-01-16,21:46:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6abca83eef1493513df4d,2024-01-16,21:46:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6abca0506621239a23cd5,2024-01-16,21:46:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6abcf83eef1493513df4e,2024-01-16,21:46:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6abcf0506621239a23cd6,2024-01-16,21:46:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6abd483eef1493513df4f,2024-01-16,21:46:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6abd40506621239a23cd7,2024-01-16,21:46:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6abd983eef1493513df50,2024-01-16,21:46:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6abd90506621239a23cd8,2024-01-16,21:46:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6abde83eef1493513df51,2024-01-16,21:46:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6abde0506621239a23cd9,2024-01-16,21:46:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6abe383eef1493513df52,2024-01-16,21:46:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6abe30506621239a23cda,2024-01-16,21:46:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6abe883eef1493513df53,2024-01-16,21:46:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6abe80506621239a23cdb,2024-01-16,21:46:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6abed83eef1493513df54,2024-01-16,21:46:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6abed0506621239a23cdc,2024-01-16,21:46:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6abf283eef1493513df55,2024-01-16,21:46:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6abf20506621239a23cdd,2024-01-16,21:46:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6abf783eef1493513df56,2024-01-16,21:46:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6abf70506621239a23cde,2024-01-16,21:46:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6abfc83eef1493513df57,2024-01-16,21:47:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6abfc0506621239a23cdf,2024-01-16,21:47:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac0183eef1493513df58,2024-01-16,21:47:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac010506621239a23ce0,2024-01-16,21:47:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac060506621239a23ce1,2024-01-16,21:47:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac0683eef1493513df59,2024-01-16,21:47:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac0b83eef1493513df5a,2024-01-16,21:47:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac0b0506621239a23ce2,2024-01-16,21:47:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1083eef1493513df5b,2024-01-16,21:47:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac100506621239a23ce3,2024-01-16,21:47:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1583eef1493513df5c,2024-01-16,21:47:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac150506621239a23ce4,2024-01-16,21:47:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1a0506621239a23ce5,2024-01-16,21:47:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1a83eef1493513df5d,2024-01-16,21:47:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1f83eef1493513df5e,2024-01-16,21:47:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac1f0506621239a23ce6,2024-01-16,21:47:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac2483eef1493513df5f,2024-01-16,21:47:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac240506621239a23ce7,2024-01-16,21:47:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac2983eef1493513df60,2024-01-16,21:47:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac290506621239a23ce8,2024-01-16,21:47:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac2e83eef1493513df61,2024-01-16,21:47:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac2e0506621239a23ce9,2024-01-16,21:47:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac3383eef1493513df62,2024-01-16,21:47:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac330506621239a23cea,2024-01-16,21:47:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac3883eef1493513df63,2024-01-16,21:48:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac380506621239a23ceb,2024-01-16,21:48:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac3d83eef1493513df64,2024-01-16,21:48:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac3d0506621239a23cec,2024-01-16,21:48:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac4283eef1493513df65,2024-01-16,21:48:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac420506621239a23ced,2024-01-16,21:48:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac4783eef1493513df66,2024-01-16,21:48:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac470506621239a23cee,2024-01-16,21:48:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac4c83eef1493513df67,2024-01-16,21:48:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac4c0506621239a23cef,2024-01-16,21:48:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac5183eef1493513df68,2024-01-16,21:48:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac510506621239a23cf0,2024-01-16,21:48:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac5683eef1493513df69,2024-01-16,21:48:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac560506621239a23cf1,2024-01-16,21:48:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac5b83eef1493513df6a,2024-01-16,21:48:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac5b0506621239a23cf2,2024-01-16,21:48:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6083eef1493513df6b,2024-01-16,21:48:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac600506621239a23cf3,2024-01-16,21:48:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6583eef1493513df6c,2024-01-16,21:48:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac650506621239a23cf4,2024-01-16,21:48:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6a83eef1493513df6d,2024-01-16,21:48:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6a0506621239a23cf5,2024-01-16,21:48:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6f83eef1493513df6e,2024-01-16,21:48:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac6f0506621239a23cf6,2024-01-16,21:48:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac7483eef1493513df6f,2024-01-16,21:49:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac740506621239a23cf7,2024-01-16,21:49:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac7983eef1493513df70,2024-01-16,21:49:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac790506621239a23cf8,2024-01-16,21:49:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac7e83eef1493513df71,2024-01-16,21:49:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac7e0506621239a23cf9,2024-01-16,21:49:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac8383eef1493513df72,2024-01-16,21:49:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac830506621239a23cfa,2024-01-16,21:49:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac8883eef1493513df73,2024-01-16,21:49:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac880506621239a23cfb,2024-01-16,21:49:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac8d83eef1493513df74,2024-01-16,21:49:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac8d0506621239a23cfc,2024-01-16,21:49:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac9283eef1493513df75,2024-01-16,21:49:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac920506621239a23cfd,2024-01-16,21:49:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac9783eef1493513df76,2024-01-16,21:49:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac970506621239a23cfe,2024-01-16,21:49:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac9c0506621239a23cff,2024-01-16,21:49:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6ac9c83eef1493513df77,2024-01-16,21:49:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6aca183eef1493513df78,2024-01-16,21:49:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6aca10506621239a23d00,2024-01-16,21:49:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6aca683eef1493513df79,2024-01-16,21:49:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6aca60506621239a23d01,2024-01-16,21:49:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6acab83eef1493513df7a,2024-01-16,21:49:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6acab0506621239a23d02,2024-01-16,21:49:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6acb00506621239a23d03,2024-01-16,21:50:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6acb083eef1493513df7b,2024-01-16,21:50:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6af71ee1465f058f480cf,2024-01-16,22:01:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6af76ee1465f058f480d0,2024-01-16,22:01:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6af7bee1465f058f480d1,2024-01-16,22:01:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6af80ee1465f058f480d2,2024-01-16,22:02:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6af85ee1465f058f480d3,2024-01-16,22:02:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6af8aee1465f058f480d4,2024-01-16,22:02:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6af8fee1465f058f480d5,2024-01-16,22:02:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6af94ee1465f058f480d6,2024-01-16,22:02:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6af99ee1465f058f480d7,2024-01-16,22:02:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6af9eee1465f058f480d8,2024-01-16,22:02:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6afa3ee1465f058f480d9,2024-01-16,22:02:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6afa8ee1465f058f480da,2024-01-16,22:02:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6afadee1465f058f480db,2024-01-16,22:02:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6afb2ee1465f058f480dc,2024-01-16,22:02:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6afb7ee1465f058f480dd,2024-01-16,22:02:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6afbcee1465f058f480de,2024-01-16,22:03:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6afc1ee1465f058f480df,2024-01-16,22:03:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6afc6ee1465f058f480e0,2024-01-16,22:03:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6afcbee1465f058f480e1,2024-01-16,22:03:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6afd0ee1465f058f480e2,2024-01-16,22:03:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6afd5ee1465f058f480e3,2024-01-16,22:03:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6afdaee1465f058f480e4,2024-01-16,22:03:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6afdfee1465f058f480e5,2024-01-16,22:03:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6afe4ee1465f058f480e6,2024-01-16,22:03:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6afe9ee1465f058f480e7,2024-01-16,22:03:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6afeeee1465f058f480e8,2024-01-16,22:03:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6aff3ee1465f058f480e9,2024-01-16,22:03:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6aff8ee1465f058f480ea,2024-01-16,22:04:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6affdee1465f058f480eb,2024-01-16,22:04:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b002ee1465f058f480ec,2024-01-16,22:04:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b00bee1465f058f480ed,2024-01-16,22:04:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b00cee1465f058f480ee,2024-01-16,22:04:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b011ee1465f058f480ef,2024-01-16,22:04:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b016ee1465f058f480f0,2024-01-16,22:04:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b01bee1465f058f480f1,2024-01-16,22:04:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b020ee1465f058f480f2,2024-01-16,22:04:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b025ee1465f058f480f3,2024-01-16,22:04:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b02aee1465f058f480f4,2024-01-16,22:04:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b02fee1465f058f480f5,2024-01-16,22:04:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b034ee1465f058f480f6,2024-01-16,22:05:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b039ee1465f058f480f7,2024-01-16,22:05:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b03eee1465f058f480f8,2024-01-16,22:05:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b043ee1465f058f480f9,2024-01-16,22:05:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b048ee1465f058f480fa,2024-01-16,22:05:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b04dee1465f058f480fb,2024-01-16,22:05:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b052ee1465f058f480fc,2024-01-16,22:05:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b057ee1465f058f480fd,2024-01-16,22:05:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b05cee1465f058f480fe,2024-01-16,22:05:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b061ee1465f058f480ff,2024-01-16,22:05:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b066ee1465f058f48100,2024-01-16,22:05:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b06bee1465f058f48101,2024-01-16,22:05:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b070ee1465f058f48102,2024-01-16,22:06:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b075ee1465f058f48103,2024-01-16,22:06:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b07aee1465f058f48104,2024-01-16,22:06:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b07fee1465f058f48105,2024-01-16,22:06:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b084ee1465f058f48106,2024-01-16,22:06:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b089ee1465f058f48107,2024-01-16,22:06:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b08eee1465f058f48108,2024-01-16,22:06:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b093ee1465f058f48109,2024-01-16,22:06:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b098ee1465f058f4810a,2024-01-16,22:06:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b09dee1465f058f4810b,2024-01-16,22:06:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0a2ee1465f058f4810c,2024-01-16,22:06:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0a7ee1465f058f4810d,2024-01-16,22:06:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0acee1465f058f4810e,2024-01-16,22:07:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0b1ee1465f058f4810f,2024-01-16,22:07:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0b6ee1465f058f48110,2024-01-16,22:07:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0bbee1465f058f48111,2024-01-16,22:07:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0c0ee1465f058f48112,2024-01-16,22:07:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0c5ee1465f058f48113,2024-01-16,22:07:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0caee1465f058f48114,2024-01-16,22:07:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0cfee1465f058f48115,2024-01-16,22:07:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0d4ee1465f058f48116,2024-01-16,22:07:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0d9ee1465f058f48117,2024-01-16,22:07:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0deee1465f058f48118,2024-01-16,22:07:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0e3ee1465f058f48119,2024-01-16,22:07:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0e8ee1465f058f4811a,2024-01-16,22:08:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0edee1465f058f4811b,2024-01-16,22:08:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0f2ee1465f058f4811c,2024-01-16,22:08:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0f7ee1465f058f4811d,2024-01-16,22:08:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b0fcee1465f058f4811e,2024-01-16,22:08:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b101ee1465f058f4811f,2024-01-16,22:08:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b106ee1465f058f48120,2024-01-16,22:08:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b10bee1465f058f48121,2024-01-16,22:08:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b110ee1465f058f48122,2024-01-16,22:08:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b115ee1465f058f48123,2024-01-16,22:08:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b11aee1465f058f48124,2024-01-16,22:08:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b11fee1465f058f48125,2024-01-16,22:08:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b124ee1465f058f48126,2024-01-16,22:09:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b129ee1465f058f48127,2024-01-16,22:09:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b12eee1465f058f48128,2024-01-16,22:09:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b133ee1465f058f48129,2024-01-16,22:09:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b138ee1465f058f4812a,2024-01-16,22:09:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b13dee1465f058f4812b,2024-01-16,22:09:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b142ee1465f058f4812c,2024-01-16,22:09:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b147ee1465f058f4812d,2024-01-16,22:09:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b14cee1465f058f4812e,2024-01-16,22:09:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b151ee1465f058f4812f,2024-01-16,22:09:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b156ee1465f058f48130,2024-01-16,22:09:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b15bee1465f058f48131,2024-01-16,22:09:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b160ee1465f058f48132,2024-01-16,22:10:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b165ee1465f058f48133,2024-01-16,22:10:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b16aee1465f058f48134,2024-01-16,22:10:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b16fee1465f058f48135,2024-01-16,22:10:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b174ee1465f058f48136,2024-01-16,22:10:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b179ee1465f058f48137,2024-01-16,22:10:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b17eee1465f058f48138,2024-01-16,22:10:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b183ee1465f058f48139,2024-01-16,22:10:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b188ee1465f058f4813a,2024-01-16,22:10:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b18dee1465f058f4813b,2024-01-16,22:10:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b192ee1465f058f4813c,2024-01-16,22:10:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b197ee1465f058f4813d,2024-01-16,22:10:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b19cee1465f058f4813e,2024-01-16,22:11:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1a1ee1465f058f4813f,2024-01-16,22:11:05,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1a6ee1465f058f48140,2024-01-16,22:11:10,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1abee1465f058f48141,2024-01-16,22:11:15,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1b0ee1465f058f48142,2024-01-16,22:11:20,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1b5ee1465f058f48143,2024-01-16,22:11:25,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1baee1465f058f48144,2024-01-16,22:11:30,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1bfee1465f058f48145,2024-01-16,22:11:35,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1c4ee1465f058f48146,2024-01-16,22:11:40,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1c9ee1465f058f48147,2024-01-16,22:11:45,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1ceee1465f058f48148,2024-01-16,22:11:50,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1d3ee1465f058f48149,2024-01-16,22:11:55,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1d8ee1465f058f4814a,2024-01-16,22:12:00,1372.8,1372.8,1383.2,1353.5,1288691
65a6b1ddee1465f058f4814b,2024-01-16,22:12:05,1372.8,1372.8,1383.2,1353.5,1288691
